CODIGO,NATUREZA_OCORRENCIA,FORMA,MUNICIPIO,BAIRRO,TIPO_LOCAL_FATO,DATA_FATO,HORA_FATO,NOME_MEIO_EMPREGADO,SEXO,NUMR_IDADE_ESTIMADA,DESC_GRAU_INSTRUCAO,NARRATIVA,PERIODO
11018,OUTRAS FRAUDES,CONSUMADO,CUIABA,POCAO,OUTRO,2024-10-19 11:00:00.000,1970-01-01 11:00:00,ELETRÔNICO,FEMININO,31.0,SUPERIOR COMPLETO,fraude envolvendo cpf  após receber diversas ligações cobrança dívida reconheço  inicialmente  acreditei tratava golpe  mas  devido insistência cobranças  entrei contato central atendimento vivo  durante atendimento  sob protocolo  informada cpf utilizado contratação linha telefônica  012  9870416 cidade paulo  serviço desconheço completamente  pois resido cuiabá  mato grosso  cliente operadora claro  utilizo linha  065  9 81187414  diante disso  uso indevido cpf responsabilizar envolvidos fraude         através protocolo nº 5        d0a  comunicante      ,manhã
11019,OUTRAS FRAUDES,CONSUMADO,CUIABA,PREJUDICADO,OUTRO,2024-08-20 00:00:00.000,1970-01-01 08:00:00,ELETRÔNICO,FEMININO,73.0,PREJUDICADO, relatando partir data acima mencionada recebeu mensagens dizendo aberta conta banco master  credcesta nome comunicante saber sido feito empréstimo dia 22082024 valor r 733393 serem pagos modo parcelados 60x r 50100  através desconto folha  comunicante desconfia parente  genro filho  realizou mencionado empréstimo  visto anteriormente residência comunicante tirou foto dela  dizendo iria encaminhar avalista iria vender casa  contato banco pedir cancelamento  entretanto banco disse iria fazer cancelamento após recebimento  noticiado dinheiro conta nubank senhora viviane gomes  vítima desconhece  além disso  vítima cuiabaprev bloquear emprestimo  contudo informada bloqueio realizado próprio banco       bo            relatar      ,manhã
11020,OUTRAS FRAUDES,CONSUMADO,CUIABA,PREJUDICADO,OUTRO,2024-08-15 00:00:00.000,1970-01-01 08:00:00,OUTRO(S),FEMININO,72.0,PREJUDICADO, recebem ligações atrás oliete  sendo comunicante desconhece pessoa  tal  pois banco santander estariam ligando vizinha atrás comunicante  comunicante nenhuma conta santander nenhuma dívida banco  registrar boletim            relatar ,manhã
11022,OUTRAS FRAUDES,CONSUMADO,CUIABA,CENTRO NORTE,A BANCO,2024-08-01 00:00:00.000,1970-01-01 10:00:00,OUTRO(S),FEMININO,40.0,PREJUDICADO,a  comunicante relatando cartão banco caixa extraviado senha atrás cartão  sendo data fato dirigiu agência banco caixa retirar extrato fgts lá informado depositaram dinheiro conta posteriormente denunciaram conta  sendo assim conta encerrada  comunicante relata ainda desconhece deposito  tal possui cartão conta  sendo consegue acesso aplicativo caixa  e  dados acessados outra pessoa modo fraudulento  bem necessita abertura conta sacar fgts realizar outras operações       bo            relatar ,manhã
11023,ESTELIONATO,TENTADO,CUIABA,JARDIM ACLIMACAO,INTERNET,2024-12-10 00:00:00.000,1970-01-01 08:00:00,ELETRÔNICO,FEMININO,64.0,SUPERIOR COMPLETO, data fato vêm recebendo ligações mercado pago dizendo estaria dívida  contudo  comunicante afirma possui cartão mercado pago  bem nunca realizou nenhum empréstimo empresa  comunicante declara data 042025  55 dizendo dívida valor r 1500 todo momento coagindo comunicante fazer pagamento dívida contraída  sendo vítima tentativa golpe       boletim      relatar ,manhã
11024,ESTELIONATO,CONSUMADO,CUIABA,COOPHEMA,INTERNET,2025-02-25 00:00:00.000,1970-01-01 08:33:00,ELETRÔNICO,MASCULINO,27.0,SUPERIOR INCOMPLETO, via whatsapp  identificando passando correspondente bancário banco santander dizendo oferta pagamento colocar dia financiamento veículo registrado nome esposa valéria  pois estaria susposta busca apreensão  assim  acreditanto verídico  dia 28 1647h realizou pagamento valor r 2107  referente duas parcelas atraso  boleto código barras nº 739 favorecido recargapay instituicao pagamento ltda banco santander brasil  sa  contudo  presente momento  17032025  efetuada baixa boletos  ter sido vítima golpe       boletim      relatar ,manhã
11025,ESTELIONATO,CONSUMADO,CUIABA,MORADA DA SERRA,INTERNET,2025-03-11 00:00:00.000,1970-01-01 08:00:00,ELETRÔNICO,MASCULINO,47.0,2º GRAU INCOMPLETO, relatando aproximadamente 3 anos atrás tentou conseguiu  pois aparecia havia sido aberto empresa cidade belem  pará data 23032006   somente empresa cidade luís  maranhão  realizado encerramento aproximadamente 2 anos  fim  comunicante declara utilizando dados indevidamente  visto reconhece abertura empresa cidade belém  pará       boletim      relatar ,manhã
11026,ESTELIONATO,CONSUMADO,CUIABA,TANCREDO NEVES,INTERNET,2025-02-11 00:00:00.000,1970-01-01 08:00:00,ELETRÔNICO,MASCULINO,60.0,1º GRAU INCOMPLETO, nº  55 passando ouvidoria banco bradesco dizendo cartão sido clonado necessário comunicante retirasse dinheiro conta banco itaú conta banco bradesco fizesse transferência via valores r 3350 r 3800  comunicante ainda declara suspeito pediu foto certão banco bradesco  tal clonou celular  além ter utilizado celular tentar aplicar golpe irmã  verdade vítima golpe       boletim      relatar       meses realizar representação ,manhã
11027,ESTELIONATO,CONSUMADO,CUIABA,TIJUCAL,INTERNET,2024-12-10 00:00:00.000,1970-01-01 18:00:00,ELETRÔNICO,MASCULINO,43.0,PREJUDICADO,comunicante informou contato via aplicativo mensagens instagram  suposto perfil atriz  acreditar conversando realmente mesma  pois comunicante relata ter conversado várias famosas  solicitado suposto perfil atriz  comunicante pagasse valepresente itunes valor 200 reais  comunicante informou saber sendo enganado  comprou cartão presente suspeito  posteriormente após recebêlo  cortou contato consigo  identificou saber paradeiro suspeito  menos identificação  cabiveis ,noite
11030,ESTELIONATO,CONSUMADO,CUIABA,RESIDENCIAL ARICA,INTERNET,2024-10-24 00:00:00.000,1970-01-01 18:09:00,ELETRÔNICO,FEMININO,46.0,SUPERIOR COMPLETO, mensagem whatsapp telefone nº passando filha adriele pedindo valor r 98000 conta pag seguro  logo após realizar transferência  golpe       boletim            relatar ,noite
11031,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2024-09-27 00:00:00.000,1970-01-01 16:00:00,ELETRÔNICO,MASCULINO,52.0,PREJUDICADO, relatando data fato recebeu link livelo enviado sms  abrir link apareceu tela banco brasil  momento senha banco  logo após perdeu acesso aplicativo banco brasil  bem conta bloqueada  golpe  sendo golpistas fizeram débito valor r 6911  passaram quantia r 304698 cartão crédito  além que  posteriormente recebeu ligação telefone   passando banco brasil  alegando necessário comunicante realizar pix segurança valor r 5000  sendo valor estornado vítima  assim  via pix tuany aparecida barbosa costa cpf    974838   pagbank  vítima informa dia 30092024  segundafeira  realizou presencialmente contestação valores junto  requer tomado devidas providências       boletim            relatar ,tarde
11032,ESTELIONATO,CONSUMADO,CUIABA,PLANALTO,INTERNET,2024-09-23 00:00:00.000,1970-01-01 20:40:00,ELETRÔNICO,FEMININO,61.0,2º GRAU INCOMPLETO, fato visualizou anuncio internet aplicativo kwai dizendo valor receber governo  contudo preciso fazer transferência valores r 7240 r 1490 empresa pagarme mangofy  fez transferência  posteriormente verificou afirma possui medo fato terem dados pessoais conta govbr poderiam utilizar indevidamente tais dados       boletim            relatar ,noite
11033,ESTELIONATO,CONSUMADO,CUIABA,PARQUE GEORGIA,INTERNET,2024-09-25 00:00:00.000,1970-01-01 18:12:00,ELETRÔNICO,FEMININO,42.0,SUPERIOR COMPLETO, horário acima citada recebeu ligação privado dizendo  comando vermelho  comunicante supostamente feito denúncia tráfico drogas bairro  tal ameaçando comunicante  pois fotos familiares  perguntou respeito queria  resolver  situação envolvendo pessoas  contudo vítima noticiou desconhece tais pessoas acreditou suspeito  momento ligação caiu  dia seguinte  26092024   comunicante recebeu diversas ligações via whatsapp nº 2   9sandro real   informa ainda  data fato realizou cadastro ifood cnpj vender marmitas acredita dados vazados motivo estariam sendo vítima dessas ligações ameaças  whatsapp nº 51 passando ifood oferecendo serviços  intuito aplicar golpes vítima       boletim            relatar ,noite
11034,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2024-09-17 00:00:00.000,1970-01-01 08:00:00,ELETRÔNICO,FEMININO,25.0,2º GRAU COMPLETO, fato visualizou extrato banco caixa economica transferência pix valor r 57264  contudo comunicante reconhece transferência  visto realizou transferência  tal desconhece  comunicante afirma vítima golpe  desde data fato consegue acesso aplicativo banco       bo            relatar ,manhã
11035,OUTRAS FRAUDES,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2024-07-06 00:00:00.000,1970-01-01 13:17:00,ELETRÔNICO,MASCULINO,58.0,PREJUDICADO, nubank valor r 1500  contudo vítima desconhece tal empréstimo  visto nunca realizou qualquer pedido empréstimo  assim valor nunca caiu conta  noticia  ainda  dia 082024 realizou contestação junto banco obteve informação valor emprestado conta terceiro  comunicante sabe dizer nome recebeu       bo           relatar ,tarde
11036,ESTELIONATO,CONSUMADO,CUIABA,DOM AQUINO,INTERNET,2024-08-20 00:00:00.000,1970-01-01 17:00:00,ELETRÔNICO,MASCULINO,59.0,2º GRAU INCOMPLETO, acima citada viu anúncio facebook empréstimo entrou contato senhora  acesso dados pessoais decorrer procedimento desistiu  pois desconfiou tratava golpe  logo após  63  onde suspeita passando caixa econômica disse tentando fazer compras loja novo mundo goiânia outra minas gerais valor r 29  tal informaram abriram protocolo nº 24206 3515 registraram boletim ocorrência  sendo fazer cancelamento necessário r 6000 beneficiário lucas carmo cpf nº    325478   caixa econômica federal iria devolver valor transferido  comunicante realizou transferência  tendo sido vítima golpe       bo            relatar ,tarde
11037,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2024-08-01 00:00:00.000,1970-01-01 16:30:00,ELETRÔNICO,FEMININO,52.0,2º GRAU COMPLETO, contato whatsapp  ligação telefone nº  5 passando banco febraban informando dia 31072024 havia duplicidade cancelamento bloqueio conta banco itau requerendo valor r 2800 sr yago fernando ramiro    informa  ainda  momento meio dopada conta medicamentos suspeito sr rafael nogueira informou outra conta nome marcia campos barros realizar transferência  contudo momento ligação suspeito disse poderia acessar conta bradesco        bo            relatar ,tarde
11038,ESTELIONATO,TENTADO,CUIABA,POCAO,INTERNET,2024-08-01 00:00:00.000,1970-01-01 11:00:00,ELETRÔNICO,MASCULINO,75.0,SUPERIOR COMPLETO, contato via whatsapp passando amigo thiago bonato amorim requerendo valor 175590 repassado banco 0260 nubank agência conta 0 nome pereira lemos junior pix 56096744 000106  comunicante tentou ligar volta suspeito  contudo obteve sucesso  comunicante relata verificou junto amigo  confirmou golpe  assim realizou transferência bo      relatar ,manhã
11039,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2025-03-11 00:00:00.000,1970-01-01 20:00:00,OUTRO(S),MASCULINO,47.0,SUPERIOR COMPLETO,  honda  cb3f twister   spq8c87  várias divulgações redes sociais  65 9 9979 suspeito falando veiculo queria valor r 35  três mil quinhentos  reais fazer devolução bem  comunicante alega dinheiro então suspeito disse aceitaria importe r 1  mil  reais entrada pegaria resto  passo comunicante desesperado querendo bem volta  enviou via pix suspeito lucas  pix  131566 41944 valor r 1000  mil  reais  após envio comunicante bloqueado whatsapp            relatar ,noite
11040,FURTO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2025-03-10 00:00:00.000,1970-01-01 12:44:00,ELETRÔNICO,FEMININO,42.0,PREJUDICADO, fato  recebeu ligação mulher dizendo suporte  nubank   informando comunicante haviam feito empréstimo nome  mesma deveria enviar pix cancelado empréstimo  comunicante acabou enviando pix valor r 5  cinco mil  reais suspeito chamado  pix  59791519 000188 após envio tentou ligar novamente  suporte  atendida então percebeu tratava golpe  nada relatou      inteira  declarante ,tarde
11041,ESTELIONATO,TENTADO,CUIABA,PREJUDICADO,INTERNET,2025-03-10 00:00:00.000,1970-01-01 13:00:00,ELETRÔNICO,FEMININO,28.0,SUPERIOR COMPLETO, dia 0306  vendendo  ano 22013placa obk5627 vendendo  facebook   olx  contatada possível comprador  suspeito entrou contato  nome  thiago  mostrando interesse comprar veiculo  após diversas conversas negociações  disse ficaria veículo inclusive faria pix após assinatura contrato  data fato comunicante cartório concluir assinatura contrato venda veículo conheceu  informou  thiago  intermediando venda  senhora benaia realmente compradora boa fé   3000  senhor  thiago  bloqueada whatsapp  assim vendedora veículo comunicante civil  relatar ,tarde
11042,ESTELIONATO,CONSUMADO,CUIABA,MORADA DOS NOBRES,NAO ESPECIFICADO,2024-01-18 14:00:00.000,1970-01-01 14:00:00,OUTRO(S),MASCULINO,47.0,SUPERIOR COMPLETO,conexão horas cidade méxico  junto família manhã dia 180124 visitar centro cidade  precisamente plaza la constitucion  retorno hotel nh collection  fica dentro aeroporto cidade méxico  pegamos táxi placa a3022e  chegando destino  motorista informou valor 320 pesos mexicanos  algo próximo 95 reais  pagamento  pegou máquina cartão crédito  máquina bem simples conectada celular motorista  motorista  cartão  fez lançamento valor inseriu parte conectada celular  display  vi valor lançado  porém  conclusão operação  recebi mensagem instantânea aplicativo banco brasil informando valor pago 4 reais  hora  pedi cancelada operação lançado valor correto  motorista pegou cartão novamente lançou valor corrida táxi correto  9694 reais  porém  motorista cancelou lançamento errado  464010  saiu carro disparada  consegui registrar boletim ocorrência méxico porque voo partiria horas seguintes,tarde
11043,CONST.CRIME CONTRA RELAÇÕES DE CONSUMO,CONSUMADO,CUIABA,RIBEIRAO DO LIPA,OUTRO,2024-10-12 00:00:00.000,1970-01-01 11:20:00,VERBAL,FEMININO,31.0,SUPERIOR COMPLETO, fato comprou celular  iphone 16 pro  valor r 492 vendedor  carvalho  cpf     657261    fone    dias  porém presente data aparelho entregue  responde mensagens via whatsapp instagran            relatar ,manhã
11045,OUTRAS FRAUDES,CONSUMADO,CUIABA,OSMAR CABRAL,OUTRO,2024-12-01 00:00:00.000,1970-01-01 07:10:00,VERBAL,MASCULINO,33.0,SUPERIOR COMPLETO,a  comunicante relatando an   voz mulher chorando dizendo filha estaria sequestrada juntamente duas netas  afirma ainda após chamada video via whatsapp onde homem ambiente escuro  não deu identificar  dizia comunicante sair casa pois rodeada gente deveria realizar pagamento resgate  r 50  sob ameaça estuprar matar netas daria facada filha comunicante  afirma ainda havia vozes choro crianças ligação  situação desespero comunicante conseguiu r 15 filho transferíu via pix beneficiária    suspeito dizia valor daria liberar netas  filho comunicante assumiu negociação coagido realizar  r 70400    afirma após ultima transferência filha  supostamente sequestrada  acordou  pois dormindo casa marido filhas  mandou mensagem filho comunicante  onde constataram vitimas golpe       boletim            relatar ,manhã
11049,OUTRAS FRAUDES,CONSUMADO,CUIABA,JARDIM UNIVERSITARIO,OUTRO,2024-08-06 00:00:00.000,1970-01-01 10:00:00,ELETRÔNICO,FEMININO,43.0,SUPERIOR COMPLETO, identificando patricia funcionária empresa paineis solares denominada  solfácil  informando fatura atrasada encaminharam outra fatura  comunicante realizou pagamento data fato  data dia 082024 recebeu outra ligação numero diferente informando fatura atrasada  comunicante questionou encaminhou foto boleto comprovante pagamento  onde atendente informou boleto pago fruto fraude ja cientes fraudando boletos empresa  orientou comunicante ocorrencia          nada relatou            relatar ,manhã
